id;1dTrend;5dTrend;20dTrend;LongTrend
2628;0;0;0;1
2629;1;0;1;1
2630;1;0;0;1
2631;1;0;0;1
2632;0;0;0;1
2633;0;0;0;1
2634;0;0;0;1
2635;0;0;0;1
2636;0;0;1;1
2637;0;0;1;1
2638;0;0;1;1
2639;0;0;1;1
2640;0;0;1;1
2641;0;0;1;1
2642;0;0;1;1
2643;0;0;1;1
2644;0;0;1;1
2645;0;0;1;1
2646;0;0;1;1
2647;0;0;1;1
2648;0;0;1;1
2649;0;0;1;1
2650;0;0;1;1
2651;0;0;1;1
2652;0;0;1;1
2653;0;0;1;1
2654;1;0;1;1
2655;1;0;1;1
2656;0;1;1;1
2657;0;1;1;1
2658;0;1;1;1
2659;1;1;1;1
2660;1;0;1;1
2661;1;0;1;1
2662;1;0;1;1
2663;0;0;1;1
2664;0;0;1;1
2665;0;0;1;1
2666;1;0;1;1
2667;1;0;1;1
2668;1;0;1;1
2669;0;0;1;1
2670;0;0;1;1
2671;0;0;1;1
2672;0;0;1;1
2673;0;2;1;1
2674;0;0;1;1
2675;1;0;1;1
2676;0;0;1;1
2677;0;1;1;1
2678;0;1;1;1
2679;0;1;1;1
2680;0;1;1;1
2681;1;0;1;1
2682;1;0;1;1
2683;1;0;1;1
2684;0;0;1;1
2685;0;0;1;1
2686;0;0;1;1
2687;0;0;1;1
2688;1;0;1;1
2689;1;0;1;1
2690;1;0;1;1
2691;1;0;1;1
2692;0;0;1;1
2693;0;0;1;1
2694;0;0;1;1
2695;1;0;1;1
2696;1;0;1;1
2697;1;0;1;1
2698;1;0;1;1
2699;1;0;1;1
2700;0;0;1;1
2701;0;0;1;1
2702;0;0;1;1
2703;0;0;1;1
2704;0;0;1;1
2705;0;0;1;1
2706;0;0;1;1
2707;0;0;0;1
2708;0;0;1;1
2709;0;0;1;1
2710;0;0;1;1
2711;0;0;1;1
2712;0;0;1;1
2713;0;0;0;1
2714;0;0;0;1
2715;0;0;0;1
2716;0;0;0;1
2717;0;0;0;1
2718;0;0;0;1
2719;0;0;0;1
2720;1;0;0;1
2721;0;0;0;1
2722;0;0;0;1
2723;0;0;0;1
2724;0;0;0;1
2725;0;2;0;1
2726;0;2;0;1
2727;0;2;0;1
2728;0;2;0;1
2729;0;0;0;1
2730;0;0;0;1
2731;0;0;0;1
2732;0;0;0;1
2733;0;0;0;1
2734;0;0;0;1
2735;0;0;1;1
2736;0;0;1;1
2737;0;0;1;1
2738;0;0;1;1
2739;0;0;1;1
2740;0;0;1;1
2741;0;0;1;1
2742;0;1;1;1
2743;0;1;1;1
2744;0;1;1;1
2745;0;0;1;1
2746;0;0;1;1
2747;0;0;1;1
2748;0;0;1;1
2749;1;0;1;1
2750;1;0;1;1
2751;0;0;1;1
2752;0;0;1;1
2753;0;0;1;1
2754;1;0;0;1
2755;0;0;0;1
2756;0;0;0;1
2757;0;0;0;1
2758;0;0;0;1
2759;0;0;0;1
2760;0;0;0;1
2761;0;0;0;1
2762;0;0;0;1
2763;0;0;0;1
2764;0;0;0;1
2765;0;0;0;1
2766;0;0;0;1
2767;0;0;0;1
2768;0;2;0;1
2769;0;0;0;1
2770;0;2;0;1
2771;0;2;0;1
2772;0;0;0;1
2773;0;0;0;1
2774;0;0;0;1
2775;0;0;0;1
2776;0;0;0;1
2777;0;0;0;1
2778;0;0;0;1
2779;0;0;1;1
2780;0;0;1;1
2781;0;0;1;1
2782;0;0;1;1
2783;0;1;1;1
2784;0;1;1;1
2785;0;0;1;1
2786;0;0;1;1
2787;0;0;1;1
2788;0;0;1;1
2789;0;0;1;1
2790;0;0;1;1
2791;0;0;1;1
2792;0;0;1;1
2793;0;0;1;1
2794;1;0;1;1
2795;1;0;1;1
2796;1;0;1;1
2797;0;0;1;1
2798;0;0;0;1
2799;0;0;0;1
2800;0;0;0;1
2801;1;0;0;1
2802;1;0;0;1
2803;0;0;0;1
2804;0;0;0;1
2805;0;0;0;1
2806;0;0;0;1
2807;0;0;0;1
2808;0;0;0;1
2809;0;0;0;1
2810;0;0;0;1
2811;0;0;0;1
2812;0;2;0;1
2813;0;0;1;1
2814;0;0;1;1
2815;0;0;1;1
2816;0;0;1;1
2817;0;0;0;1
2818;0;0;1;1
2819;0;0;1;1
2820;0;0;1;1
2821;1;0;1;1
2822;1;0;1;1
2823;0;1;1;1
2824;0;1;1;1
2825;0;0;1;1
2826;0;0;1;1
2827;0;0;1;1
2828;0;0;1;1
2829;1;0;1;1
2830;1;0;1;1
2831;1;0;1;1
2832;1;0;1;1
2833;1;0;1;1
2834;0;0;1;1
2835;0;0;1;1
2836;0;0;1;1
2837;0;0;1;1
2838;1;0;1;1
2839;1;0;1;1
2840;0;0;1;1
2841;0;0;1;1
2842;0;0;1;1
2843;0;0;1;1
2844;0;0;1;1
2845;0;0;1;1
2846;1;0;1;1
2847;1;0;1;1
2848;1;0;1;1
2849;0;0;1;1
2850;0;0;1;1
2851;0;0;1;1
2852;1;0;1;1
2853;0;0;1;1
2854;0;0;1;1
2855;0;0;1;1
2856;1;0;1;1
2857;1;0;1;1
2858;1;0;1;1
2859;1;0;1;1
2860;0;0;1;1
2861;0;0;1;1
2862;0;0;1;1
2863;0;0;1;1
2864;0;0;1;1
2865;0;0;1;1
2866;0;0;1;1
2867;1;0;1;1
2868;1;0;1;1
2869;1;0;1;1
2870;1;0;1;1
2871;1;0;1;1
2872;1;0;1;1
2873;0;0;1;1
2874;0;0;1;1
2875;0;0;1;1
2876;0;0;1;1
2877;1;0;1;1
2878;1;0;1;1
2879;0;0;1;1
2880;0;0;1;1
2881;0;0;0;1
2882;0;0;0;1
2883;0;0;0;1
2884;0;0;0;1
2885;0;0;1;1
2886;0;0;1;1
2887;0;1;1;1
2888;0;1;1;1
2889;0;0;0;1
2890;0;1;1;1
2891;1;0;1;1
2892;0;0;1;1
2893;0;0;0;1
2894;0;0;0;1
2895;0;0;0;1
2896;0;2;0;1
2897;0;2;1;1
2898;0;2;1;1
2899;0;2;1;1
2900;0;0;1;1
2901;0;0;1;1
2902;0;0;1;1
2903;0;0;1;1
2904;0;1;1;1
2905;0;1;1;1
2906;0;1;1;1
2907;0;1;1;1
2908;0;0;1;1
2909;0;0;1;1
2910;0;0;1;1
2911;0;0;1;1
2912;0;0;1;1
2913;0;0;1;1
2914;0;0;0;1
2915;0;0;0;1
2916;1;0;1;1
2917;1;0;0;1
2918;0;0;0;1
2919;0;0;0;1
2920;0;0;0;1
2921;0;0;0;1
2922;0;0;1;1
2923;0;0;1;1
2924;0;0;1;1
2925;0;0;1;1
2926;0;0;1;1
2927;1;0;1;1
2928;0;0;1;1
2929;0;0;1;1
2930;0;0;1;1
2931;0;0;1;1
2932;0;2;1;1
2933;0;2;1;1
2934;0;2;1;1
2935;0;0;1;1
2936;0;0;1;1
2937;0;0;1;1
2938;1;0;1;1
2939;1;0;1;1
2940;1;1;1;1
2941;0;1;1;1
2942;0;1;1;1
2943;0;1;0;1
2944;1;0;0;1
2945;1;0;0;1
2946;1;0;0;1
2947;1;0;0;1
2948;0;0;0;1
2949;0;0;0;1
2950;0;0;0;1
2951;0;0;0;1
2952;1;0;0;1
2953;0;0;0;1
2954;0;0;0;1
2955;0;0;0;1
2956;0;0;0;1
2957;0;0;0;1
2958;0;0;0;1
2959;0;0;0;1
2960;0;2;0;1
2961;0;2;0;1
2962;0;2;0;1
2963;0;2;0;1
2964;0;0;0;1
2965;0;0;0;1
2966;0;0;0;1
2967;0;0;0;1
2968;0;0;0;1
2969;0;0;0;1
2970;0;0;0;1
2971;0;0;0;2
2972;0;0;0;2
2973;0;0;0;2
2974;0;0;0;2
2975;0;0;0;2
2976;0;0;0;2
2977;0;0;0;2
2978;0;0;0;2
2979;0;0;0;2
2980;0;0;0;2
2981;0;0;0;2
2982;0;0;0;2
2983;0;0;0;2
2984;0;0;0;2
2985;0;0;0;2
2986;0;0;0;2
2987;0;0;0;2
2988;0;0;0;2
2989;0;0;0;2
2990;0;0;0;2
2991;1;0;0;2
2992;0;0;0;2
2993;0;0;0;2
2994;0;0;0;2
2995;0;0;0;2
2996;0;0;0;2
2997;0;0;0;2
2998;0;0;0;2
2999;0;0;0;2
3000;0;0;0;2
3001;0;0;1;2
3002;0;0;1;2
3003;0;0;1;2
3004;0;0;1;2
3005;0;0;0;2
3006;0;0;0;2
3007;0;0;1;2
3008;0;0;0;2
3009;0;0;1;2
3010;0;0;1;2
3011;0;0;1;2
3012;0;0;1;2
3013;0;0;1;2
3014;0;0;1;2
3015;0;0;1;2
3016;0;0;1;2
3017;0;0;1;2
3018;0;1;1;2
3019;1;1;1;2
3020;0;1;1;2
3021;0;1;1;2
3022;0;0;1;2
3023;0;0;1;2
3024;0;0;1;2
3025;0;0;1;2
3026;1;0;1;2
3027;0;0;1;2
3028;0;0;1;2
3029;0;0;1;2
3030;1;0;1;2
3031;0;0;1;2
3032;0;0;1;2
3033;0;0;1;2
3034;0;0;1;2
3035;0;0;1;2
3036;0;0;1;2
3037;0;2;1;2
3038;0;0;1;2
3039;0;0;1;2
3040;0;2;1;2
3041;0;0;1;2
3042;0;0;1;2
3043;0;0;1;2
3044;1;0;1;2
3045;1;0;1;2
3046;0;0;1;1
3047;0;0;0;1
3048;0;0;0;1
3049;1;0;1;1
3050;0;0;1;1
3051;0;0;1;1
3052;0;0;0;1
3053;0;0;0;1
3054;0;0;1;1
3055;0;0;1;1
3056;0;0;1;1
3057;0;0;1;1
3058;0;0;1;1
3059;0;0;1;1
3060;0;0;0;1
3061;0;0;1;1
3062;0;2;1;1
3063;0;0;1;1
3064;0;0;1;1
3065;0;0;1;1
3066;0;1;1;1
3067;1;1;1;1
3068;1;1;1;1
3069;0;1;1;1
3070;0;0;0;1
3071;0;0;1;1
3072;0;0;1;1
3073;1;0;1;1
3074;0;0;1;1
3075;0;0;0;1
3076;0;0;0;1
3077;0;0;0;1
3078;0;2;1;1
3079;0;2;1;1
3080;0;0;1;1
3081;0;0;1;1
3082;0;0;1;1
3083;0;0;0;1
3084;0;0;1;1
3085;0;0;0;1
3086;0;0;1;1
3087;0;0;1;1
3088;0;0;1;1
3089;1;0;1;1
3090;1;0;1;1
3091;1;0;1;1
3092;0;0;1;1
3093;0;0;0;1
3094;0;0;0;1
3095;0;0;0;1
3096;0;0;0;1
3097;0;0;0;1
3098;0;0;0;1
3099;0;0;1;1
3100;0;0;1;1
3101;1;0;1;1
3102;0;0;1;1
3103;0;0;1;1
3104;0;0;1;1
3105;1;0;1;1
3106;1;0;0;1
3107;1;0;0;1
3108;0;0;0;1
3109;0;0;0;1
3110;0;0;0;1
3111;0;0;0;1
3112;0;2;0;1
3113;0;0;1;1
3114;0;0;1;1
3115;0;0;1;1
3116;0;0;1;1
3117;0;0;1;1
3118;0;0;1;1
3119;0;0;1;1
3120;0;0;1;1
3121;0;0;1;1
3122;0;0;1;1
3123;0;0;1;1
3124;0;0;1;1
3125;0;0;1;1
3126;0;0;1;1
3127;0;0;1;1
3128;0;0;1;1
3129;0;0;1;1
3130;1;0;1;1
3131;0;0;1;1
3132;0;1;1;1
3133;0;1;1;1
3134;1;1;1;1
3135;0;1;1;1
3136;0;0;1;1
3137;0;0;1;1
3138;0;0;1;1
3139;0;0;1;1
3140;0;0;0;1
3141;0;0;1;1
3142;0;0;1;1
3143;0;0;1;1
3144;0;0;1;1
3145;0;0;1;1
3146;0;0;0;1
3147;0;0;1;1
3148;0;0;1;1
3149;0;0;1;1
3150;0;0;1;1
3151;0;0;0;1
3152;0;0;0;1
3153;0;0;0;1
3154;0;0;0;1
3155;0;0;0;1
3156;0;0;0;1
3157;0;0;0;1
3158;0;0;1;1
3159;0;0;1;1
3160;1;0;1;1
3161;0;0;1;1
3162;0;0;1;1
3163;0;0;1;1
3164;0;1;1;1
3165;1;1;1;1
3166;1;0;1;1
3167;0;0;1;1
3168;0;0;1;1
3169;0;0;1;1
3170;0;0;1;1
3171;0;0;1;1
3172;0;0;1;1
3173;0;0;1;1
3174;0;0;1;1
3175;1;0;1;1
3176;1;0;1;1
3177;0;0;1;1
3178;0;0;1;1
3179;0;0;1;1
3180;0;0;1;1
3181;0;0;1;1
3182;0;0;1;1
3183;0;0;1;1
3184;0;0;1;1
3185;0;0;1;1
3186;0;0;1;1
3187;0;0;1;1
3188;0;0;0;1
3189;0;0;0;1
3190;0;0;0;1
3191;0;0;0;1
3192;0;0;0;1
3193;0;0;0;1
3194;0;0;0;1
3195;1;0;0;1
3196;0;0;0;1
3197;0;0;0;1
3198;0;0;0;1
3199;0;0;0;1
3200;0;0;0;1
3201;0;0;0;1
3202;0;2;0;1
3203;0;2;0;1
3204;0;0;0;1
3205;0;0;0;1
3206;0;0;0;1
3207;0;0;1;1
3208;0;0;1;1
3209;0;0;1;1
3210;0;0;1;1
3211;1;0;1;1
3212;1;0;1;1
3213;0;0;1;1
3214;0;0;1;1
3215;0;0;1;1
3216;0;0;1;1
3217;0;0;1;1
3218;0;0;1;1
3219;0;0;1;1
3220;0;0;1;1
3221;0;0;1;1
3222;0;0;1;1
3223;0;1;1;1
3224;1;1;1;1
3225;1;1;1;1
3226;1;1;1;1
3227;1;0;1;1
3228;0;0;1;1
3229;0;0;1;1
3230;0;0;0;1
3231;0;0;1;1
3232;0;0;0;1
3233;0;0;0;1
3234;0;0;0;1
3235;0;0;0;1
3236;0;0;0;1
3237;0;0;0;1
3238;0;2;0;1
3239;0;0;1;1
3240;0;0;0;1
3241;0;0;1;1
3242;0;0;0;1
3243;0;0;0;1
3244;0;0;0;1
3245;0;0;1;1
3246;0;0;1;1
3247;0;0;1;1
3248;0;0;1;1
3249;0;0;1;1
3250;0;0;1;1
3251;0;0;1;1
3252;0;0;0;1
3253;0;0;0;1
3254;0;0;0;1
3255;0;0;1;1
3256;0;0;0;1
3257;0;0;1;1
3258;0;0;1;1
3259;0;0;1;1
3260;1;0;1;1
3261;1;0;1;1
3262;1;0;1;1
3263;1;0;1;1
3264;1;0;1;1
3265;1;0;1;1
3266;0;0;1;1
3267;0;0;1;1
3268;0;0;1;1
3269;0;0;1;1
3270;0;2;1;1
3271;0;2;1;1
3272;0;0;1;1
3273;0;0;1;1
3274;0;0;1;1
3275;0;1;1;1
3276;1;1;1;1
3277;1;1;1;1
3278;1;1;1;1
3279;1;0;1;1
3280;0;0;1;1
3281;0;0;1;1
3282;0;0;1;1
3283;1;0;1;1
3284;0;0;1;1
3285;0;0;1;1
3286;0;0;1;1
3287;0;0;1;1
3288;0;0;1;1
3289;0;0;1;1
3290;0;0;1;1
3291;0;0;1;1
3292;1;0;1;1
3293;1;0;1;1
3294;0;0;1;1
3295;0;0;1;1
3296;0;0;1;1
3297;0;0;1;1
3298;0;0;1;1
3299;0;0;1;1
3300;1;0;1;1
3301;0;0;1;1
3302;0;1;1;1
3303;0;1;1;1
3304;1;1;1;1
3305;1;1;1;1
3306;1;0;1;1
3307;1;0;1;1
3308;0;0;1;1
3309;0;0;1;1
3310;0;0;1;1
3311;0;0;1;1
3312;0;0;1;1
3313;0;2;1;1
3314;0;2;1;1
3315;0;0;1;1
3316;0;0;1;1
3317;0;0;1;1
3318;0;0;1;1
3319;1;0;1;1
3320;1;0;1;1
3321;1;0;1;1
3322;1;0;1;1
3323;1;0;1;1
3324;0;0;1;1
3325;0;0;1;1
3326;0;0;1;1
3327;0;0;1;1
3328;1;0;1;1
3329;0;0;1;1
3330;0;0;1;1
3331;0;0;1;1
3332;1;0;1;1
3333;0;0;1;1
3334;0;0;1;1
3335;0;0;1;1
3336;0;0;1;1
3337;1;0;1;1
3338;0;0;1;1
3339;0;0;1;1
3340;0;0;1;1
3341;0;0;1;1
3342;0;0;1;1
3343;0;0;1;1
3344;0;0;1;1
3345;1;0;1;1
3346;1;0;1;1
3347;1;0;1;1
3348;1;0;1;1
3349;1;0;1;1
3350;1;0;1;1
3351;1;0;1;1
3352;0;0;1;1
3353;0;0;1;1
3354;0;0;1;1
3355;0;0;1;1
3356;1;0;1;1
3357;1;0;1;1
3358;0;0;1;1
3359;0;2;1;1
3360;0;0;1;1
3361;1;0;1;1
3362;1;0;1;1
3363;1;0;1;1
3364;1;0;1;1
3365;1;0;1;1
3366;1;0;1;1
3367;1;0;0;1
3368;1;0;0;1
3369;0;0;0;1
3370;0;0;0;1
3371;0;0;0;1
3372;0;0;0;1
3373;0;2;0;1
3374;0;2;0;1
3375;0;2;0;1
3376;0;2;0;1
3377;0;0;0;1
3378;0;0;0;1
3379;0;0;0;1
3380;0;0;0;1
3381;0;0;0;1
3382;0;0;0;1
3383;0;0;0;1
3384;0;0;0;1
3385;0;0;0;1
3386;0;0;0;1
3387;0;0;1;1
3388;0;0;1;1
3389;0;0;1;1
3390;0;0;1;1
3391;0;0;1;1
3392;1;0;1;1
3393;0;0;1;1
3394;0;0;0;1
3395;0;0;0;1
3396;0;0;1;1
3397;0;0;1;1
3398;0;0;1;1
3399;1;0;1;1
3400;0;0;1;1
3401;0;0;1;1
3402;0;0;0;1
3403;1;0;1;1
3404;1;0;0;1
3405;1;0;0;1
3406;0;0;0;1
3407;0;0;0;1
3408;0;0;0;1
3409;0;0;0;1
3410;0;2;1;1
3411;0;2;0;1
3412;0;2;1;1
3413;0;2;1;1
3414;0;1;1;1
3415;0;1;1;1
3416;0;1;0;1
3417;0;1;0;1
3418;0;0;0;1
3419;0;0;0;1
3420;0;0;0;1
3421;0;0;1;1
3422;0;0;1;1
3423;0;0;0;1
3424;0;0;1;1
3425;0;0;0;1
3426;1;0;1;1
3427;1;0;0;1
3428;0;0;0;1
3429;0;0;0;1
3430;0;0;0;1
3431;0;0;0;1
3432;0;2;0;1
3433;0;2;0;1
3434;0;2;0;1
3435;0;2;0;1
3436;0;0;1;1
3437;0;0;1;1
3438;0;0;1;1
3439;0;0;1;1
3440;0;0;1;1
3441;0;0;1;1
3442;0;0;1;1
3443;0;0;1;1
3444;0;0;1;1
3445;0;0;1;1
3446;0;0;1;1
3447;1;0;1;1
3448;0;0;0;1
3449;0;1;0;1
3450;0;1;0;1
3451;1;1;0;1
3452;0;1;0;1
3453;0;0;0;1
3454;0;0;0;1
3455;1;0;0;1
3456;1;0;0;1
3457;0;0;0;1
3458;0;0;0;1
3459;0;0;0;1
3460;0;0;0;1
3461;0;2;0;1
3462;0;2;0;1
3463;0;2;0;1
3464;0;2;0;1
3465;0;0;0;1
3466;0;0;0;1
3467;0;0;1;1
3468;0;0;1;1
3469;0;0;1;1
3470;0;0;1;1
3471;0;0;1;1
3472;1;0;1;1
3473;1;0;1;1
3474;0;1;1;1
3475;0;1;1;1
3476;0;0;1;1
3477;0;0;1;1
3478;0;0;1;1
3479;0;0;1;1
3480;0;0;1;1
3481;0;0;1;1
3482;0;0;1;1
3483;0;0;0;1
3484;0;0;0;1
3485;0;0;0;1
3486;0;0;0;1
3487;0;0;0;1
3488;0;0;0;1
3489;0;0;0;1
3490;1;0;0;1
3491;1;0;0;1
3492;0;0;0;1
3493;0;0;0;1
3494;0;0;0;1
3495;0;0;0;1
3496;0;0;0;1
3497;0;2;0;1
3498;0;2;0;1
3499;0;2;0;1
3500;0;2;0;1
3501;0;0;0;1
3502;0;0;0;1
3503;0;0;0;1
3504;0;0;0;1
3505;0;0;0;1
3506;0;0;0;1
3507;0;0;0;1
3508;0;0;0;1
3509;0;0;0;1
3510;0;0;0;1
3511;0;0;0;1
3512;0;0;0;2
3513;0;0;0;2
3514;0;0;0;2
3515;0;0;0;2
3516;0;0;0;2
3517;0;0;0;2
3518;0;0;0;2
3519;0;0;1;2
3520;0;0;0;2
3521;1;0;1;2
3522;0;0;0;2
3523;0;0;0;2
3524;0;0;0;2
3525;0;0;0;2
3526;0;0;1;2
3527;0;0;0;2
3528;0;0;0;2
3529;0;0;1;2
3530;0;0;0;2
3531;0;1;0;2
3532;0;1;0;2
3533;0;1;0;2
3534;0;0;0;2
3535;0;0;0;2
3536;0;0;0;2
3537;0;0;0;2
3538;0;0;0;2
3539;0;0;0;2
3540;0;2;0;2
3541;0;2;0;2
3542;0;2;0;2
3543;0;0;1;2
3544;0;0;1;2
3545;0;0;1;2
3546;0;0;0;2
3547;0;0;0;2
3548;0;0;0;2
3549;0;0;0;2
3550;0;0;0;2
3551;1;0;0;2
3552;0;0;0;2
3553;0;0;0;2
3554;0;0;0;2
3555;0;0;0;2
3556;0;0;0;2
3557;0;1;0;2
3558;0;0;0;2
3559;0;0;0;2
3560;0;0;0;2
3561;0;0;0;2
3562;0;0;0;2
3563;0;0;0;2
3564;0;0;0;2
3565;0;0;0;2
3566;0;2;0;2
3567;0;2;0;2
3568;0;2;1;2
3569;0;2;1;2
3570;0;0;1;2
3571;0;0;1;2
3572;0;0;1;2
3573;0;0;1;2
3574;0;0;1;2
3575;0;0;1;2
3576;0;0;1;2
3577;0;0;1;2
3578;0;0;1;2
3579;0;0;1;2
3580;0;0;1;2
3581;0;0;1;2
3582;0;1;1;2
3583;1;1;1;2
3584;0;0;0;2
3585;0;0;0;2
3586;0;0;0;2
3587;0;0;0;2
3588;0;0;0;2
3589;0;0;0;2
3590;0;0;0;2
3591;0;0;0;2
3592;0;0;0;2
3593;0;2;0;2
3594;0;2;0;2
3595;1;0;0;2
3596;0;0;0;2
3597;0;0;0;2
3598;0;0;0;2
3599;0;0;0;2
3600;0;0;0;2
3601;0;0;0;2
3602;0;0;0;2
3603;0;0;0;2
3604;0;0;0;2
3605;0;0;0;2
3606;0;0;0;2
3607;0;0;0;2
3608;0;0;0;2
3609;0;0;0;2
3610;0;0;0;2
3611;0;0;0;2
3612;0;0;0;2
3613;0;0;0;2
3614;0;0;0;2
3615;0;0;0;2
3616;0;0;0;2
3617;0;0;0;2
3618;0;0;0;2
3619;1;0;0;2
3620;1;0;0;2
3621;0;0;0;2
3622;0;0;0;2
3623;0;0;0;2
3624;0;0;0;2
3625;0;0;0;2
3626;0;0;0;2
3627;0;0;0;2
3628;0;0;0;2
3629;0;0;0;2
3630;0;0;0;2
3631;0;0;1;2
3632;0;0;1;2
3633;0;0;1;2
3634;1;0;1;2
3635;0;0;1;2
3636;0;0;0;2
3637;0;0;0;2
3638;0;0;1;2
3639;0;0;1;2
3640;0;0;1;2
3641;0;0;1;2
3642;0;0;1;2
3643;0;0;1;2
3644;0;0;1;2
3645;0;1;1;2
3646;0;1;1;2
3647;0;0;1;2
3648;0;1;1;2
3649;0;0;1;2
3650;0;0;1;2
3651;0;0;1;2
3652;0;0;1;2
3653;0;0;1;2
3654;1;0;1;2
3655;1;0;1;2
3656;1;0;1;2
3657;1;0;1;2
3658;0;0;1;2
3659;0;0;0;2
3660;0;0;0;2
3661;0;0;1;2
3662;0;0;1;2
3663;0;0;1;2
3664;0;0;1;2
3665;0;0;0;2
3666;0;0;0;2
3667;0;0;0;2
3668;0;0;0;2
3669;1;0;0;2
3670;1;0;0;2
3671;1;0;0;2
3672;0;1;0;2
3673;0;0;0;2
3674;0;0;0;2
3675;0;0;0;2
3676;0;2;0;2
3677;0;2;0;2
3678;0;2;0;2
3679;0;0;0;2
3680;0;0;0;2
3681;0;0;0;2
3682;0;0;0;2
3683;0;0;0;2
3684;0;0;0;2
3685;0;0;0;2
3686;0;0;0;2
3687;0;0;0;2
3688;0;0;0;2
3689;0;0;0;2
3690;0;0;0;2
3691;0;0;0;2
3692;0;0;0;2
3693;0;0;0;2
3694;0;0;0;2
3695;0;0;0;2
3696;1;0;0;2
3697;1;0;0;2
3698;0;0;0;2
3699;0;0;0;2
3700;0;0;0;2
3701;0;0;0;2
3702;0;0;0;2
3703;0;0;1;2
3704;0;0;1;2
3705;0;0;1;2
3706;0;0;1;2
3707;0;0;1;2
3708;0;0;0;2
3709;0;0;0;2
3710;0;0;0;2
3711;0;0;1;2
3712;0;0;1;2
3713;0;0;0;2
3714;0;0;0;2
3715;0;0;0;2
3716;0;0;0;2
3717;1;0;1;2
3718;1;0;1;2
3719;0;1;1;2
3720;0;1;0;2
3721;0;0;0;2
3722;0;0;0;2
3723;0;0;0;2
3724;0;0;0;2
3725;0;2;0;2
3726;0;2;0;2
3727;0;2;0;2
3728;0;2;0;2
3729;0;0;0;2
3730;0;0;0;2
3731;0;0;0;2
3732;0;0;0;2
3733;0;0;0;2
3734;0;0;0;2
3735;1;0;0;2
3736;1;0;0;2
3737;0;1;0;2
3738;0;1;0;2
3739;0;0;0;2
3740;0;0;0;2
3741;0;0;0;2
3742;0;0;0;2
3743;0;0;0;2
3744;0;0;0;2
3745;0;0;0;2
3746;0;0;0;2
3747;0;0;0;2
3748;0;0;0;2
3749;0;0;0;2
3750;0;0;0;2
3751;0;0;1;2
3752;0;0;1;2
3753;0;0;1;2
3754;0;0;1;2
3755;0;0;1;2
3756;0;0;1;2
3757;0;0;1;2
3758;0;0;1;2
3759;0;0;1;2
3760;0;0;1;2
3761;0;0;1;2
3762;0;1;1;2
3763;0;1;1;2
3764;0;1;1;2
3765;1;0;1;2
3766;0;0;1;2
3767;0;0;1;2
3768;0;0;1;2
3769;0;0;1;2
3770;0;0;1;2
3771;0;0;1;2
3772;0;0;1;2
3773;0;0;1;2
3774;0;0;1;2
3775;0;0;1;2
3776;0;0;1;2
3777;0;0;1;2
3778;0;0;1;2
3779;1;0;1;2
3780;0;0;1;2
3781;0;0;1;2
3782;0;0;1;2
3783;0;0;1;2
3784;0;0;1;2
3785;0;0;1;2
3786;1;0;1;2
3787;1;0;1;2
3788;1;1;1;2
3789;1;1;1;2
3790;1;1;1;2
3791;0;1;1;2
3792;0;0;1;2
3793;0;0;1;2
3794;0;0;1;2
3795;1;0;1;2
3796;1;0;1;2
3797;1;0;1;2
3798;0;0;1;2
3799;0;0;0;2
3800;0;0;0;2
3801;0;0;1;2
3802;0;0;0;2
3803;0;0;0;2
3804;0;0;0;2
3805;0;0;0;2
3806;0;0;1;2
3807;0;0;1;2
3808;0;0;1;2
3809;0;0;1;2
3810;0;0;1;2
3811;0;0;0;2
3812;0;0;0;2
3813;0;0;0;2
3814;0;0;0;2
3815;0;2;0;2
3816;0;2;0;2
3817;0;2;0;2
3818;0;2;0;2
3819;0;0;0;2
3820;0;0;0;2
3821;0;0;0;2
3822;0;0;0;2
3823;1;0;0;2
3824;0;0;0;2
3825;0;0;0;2
3826;0;0;0;2
3827;0;0;0;2
3828;0;0;0;2
3829;0;0;0;2
3830;0;0;0;2
3831;0;0;0;2
3832;0;0;0;2
3833;0;0;0;2
3834;0;0;0;2
3835;0;0;0;2
3836;0;0;0;2
3837;0;0;0;2
3838;0;0;0;2
3839;0;0;0;2
3840;1;0;0;2
3841;0;0;0;2
3842;0;0;0;2
3843;0;0;0;2
3844;0;0;0;2
3845;0;0;0;2
3846;0;0;0;2
3847;1;0;1;2
3848;0;0;1;2
3849;0;0;1;2
3850;0;0;1;2
3851;0;0;1;2
3852;0;1;1;2
3853;0;0;1;2
3854;0;0;1;2
3855;0;0;1;2
3856;0;0;1;2
3857;0;0;1;2
3858;0;0;1;2
3859;0;0;1;2
3860;0;0;1;2
3861;0;0;1;2
3862;0;0;1;2
3863;0;0;1;2
3864;1;1;1;2
3865;0;1;1;2
3866;0;1;1;2
3867;0;1;1;2
3868;0;0;1;2
3869;0;0;0;2
3870;0;0;0;2
3871;0;0;0;2
3872;0;0;0;2
3873;0;0;0;2
3874;0;0;0;2
3875;0;0;0;2
3876;0;0;0;2
3877;0;2;0;2
3878;0;2;0;2
3879;0;2;0;2
3880;0;2;0;2
3881;0;0;0;2
3882;0;0;0;2
3883;0;0;0;2
3884;0;0;0;2
3885;0;0;0;2
3886;0;1;0;2
3887;0;0;0;2
3888;0;0;0;2
3889;0;0;0;2
3890;0;0;0;2
3891;0;0;0;2
3892;0;0;0;2
3893;0;0;0;2
3894;0;0;0;2
3895;0;0;0;2
3896;1;0;0;2
3897;1;0;0;2
